"id","cdate","entnbpal","otskm2","otsnumbdx","plakm1","plakm2","voydtd","voyhrd","voyhrf","voypal","performance_camion","performance_chauffeur","taux_remplissage_pal","taux_remplissage_ton","mdate","km_tsp","voydtf","createdAt","updatedAt","affcode","artcode","otdcode","otscontainer","otsetat","ottmt","placha1i","plalib","plamoti","plargiarr","rgilibl","sitcode","sitsiretedi","tiecode","toucode","voycle","sitechauff","sitecamion","salmemoe","otsnum","platouordre","salmobilite","toutrafcode","chargement","otdhd","voymemo","camion_code","sal_id","states"
11322,NULL,15,"60",1810518,"0","60",NULL,"05:00:00","10:00:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1521","SAL1810518","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MH","MAHDIA","SAL","SAL","AZI",NULL,"8370896","SAL","SAL",NULL,"SAL0326-002696","2","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
15078,NULL,15,"64",1807743,"60","64",NULL,"10:30:00","14:00:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1477","SAL1807743","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8363659","SAL","SAL",NULL,"SAL0326-001069","2","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
23577,NULL,15,"20",1810409,"60","20",NULL,"13:30:00","15:00:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1091","SAL1810409","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8362128","SAL","SAL",NULL,"SAL0326-002587","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
16824,NULL,15,"64",1808936,"60","64",NULL,"10:30:00","14:00:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1477","SAL1808936","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","KR","KAIROUAN","SAL","SAL","AZI",NULL,"8363659","SAL","SAL",NULL,"SAL0326-001925","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
18472,NULL,15,"17",1807582,"60","17",NULL,"10:30:00","13:30:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1082","SAL1807582","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8358851","SAL","SAL",NULL,"SAL0326-000908","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
18473,NULL,15,"17",1807311,"60","17",NULL,"10:30:00","13:30:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1082","SAL1807311","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8358851","SAL","SAL",NULL,"SAL0326-000619","3","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
18474,NULL,15,"17",1807493,"60","17",NULL,"10:30:00","13:30:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1082","SAL1807493","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8358851","SAL","SAL",NULL,"SAL0326-000816","2","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
206,NULL,15,"11",1807641,"0","11",NULL,"07:00:00","10:00:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1237","SAL1807641","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8361903","SAL","SAL",NULL,"SAL0326-000967","2","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
207,NULL,15,"11",1808927,"0","11",NULL,"07:00:00","10:00:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1237","SAL1808927","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8361903","SAL","SAL",NULL,"SAL0326-001916","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
463,NULL,15,"46",1807224,"0","46",NULL,"05:00:00","10:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1560","SAL1807224","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357469","SAL","SAL",NULL,"SAL0326-000514","2","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
830,NULL,15,"11",1806251,"0","11",NULL,"14:30:00","17:00:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1069","SAL1806251","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8343861","SAL","SAL",NULL,"SAL0226-016371","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
1108,NULL,15,"43",1806176,"0","43",NULL,"05:00:00","09:00:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1229","SAL1806176","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MH","MAHDIA","SAL","SAL","AZI",NULL,"8341639","SAL","SAL",NULL,"SAL0226-016296","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
1248,NULL,15,"46",1807772,"0","46",NULL,"05:00:00","10:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1560","SAL1807772","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357469","SAL","SAL",NULL,"SAL0326-001098","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
1607,NULL,15,"9",1804251,"60","9",NULL,"14:30:00","16:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1018","SAL1804251","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8329834","SAL","SAL",NULL,"SAL0226-015155","3","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
1675,NULL,15,"9",1794716,"60","9",NULL,"14:30:00","16:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1018","SAL1794716","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8329834","SAL","SAL",NULL,"SAL0226-007550","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
1792,NULL,15,"9",1802837,"60","9",NULL,"14:30:00","16:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1018","SAL1802837","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8329834","SAL","SAL",NULL,"SAL0226-014115","2","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
1793,NULL,15,"9",1804469,"60","9",NULL,"14:30:00","16:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1018","SAL1804469","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8329834","SAL","SAL",NULL,"SAL0226-015398","4","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
1961,NULL,15,"17",1810423,"60","17",NULL,"10:30:00","13:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1179","SAL1810423","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8371456","SAL","SAL",NULL,"SAL0326-002601","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
1962,NULL,15,"17",1811039,"60","17",NULL,"10:30:00","13:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1179","SAL1811039","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8371456","SAL","SAL",NULL,"SAL0326-003035","2","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
4839,NULL,15,"164",1804733,"60","164",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1116","SAL1804733","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015671","3","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
4840,NULL,15,"100",1804288,"60","100",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1548","SAL1804288","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015192","11","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
4841,NULL,15,"127",1804761,"60","127",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1597","SAL1804761","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015699","2","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
4842,NULL,15,"124",1804735,"60","124",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1171","SAL1804735","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015673","16","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
4843,NULL,15,"127",1804267,"60","127",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1240","SAL1804267","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015171","6","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
4844,NULL,15,"124",1804734,"60","124",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1118","SAL1804734","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015672","9","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
4845,NULL,15,"127",1804739,"60","127",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1240","SAL1804739","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015677","17","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
4905,NULL,15,"164",1804309,"60","164",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1116","SAL1804309","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015213","10","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
25541,NULL,15,"156",2092284,"0","156",NULL,"05:00:00","10:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T017","1560","BAR2092284","E","0+0+0+0","TRP098","TRANSPORT SPOT","4899TU217","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357469","SAL","SAL",NULL,"BAR0326-000677","6","False",NULL,"QUAI-BHF",NULL,NULL,"4899TU217","139","done"
25542,NULL,15,"156",2088370,"0","156",NULL,"05:00:00","10:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T017","1560","BAR2088370","E","0+0+0+0","TRP098","TRANSPORT SPOT","4899TU217","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357469","SAL","SAL",NULL,"BAR0226-018504","3","False",NULL,"QUAI-BHF",NULL,NULL,"4899TU217","139","done"
25543,NULL,15,"156",2088272,"0","156",NULL,"05:00:00","10:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T017","1560","BAR2088272","E","0+0+0+0","TRP098","TRANSPORT SPOT","4899TU217","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357469","SAL","SAL",NULL,"BAR0226-018384","5","False",NULL,"QUAI-BHF",NULL,NULL,"4899TU217","139","done"
25544,NULL,15,"156",2090930,"0","156",NULL,"05:00:00","10:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T017","1560","BAR2090930","E","0+0+0+0","TRP098","TRANSPORT SPOT","4899TU217","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357469","SAL","SAL",NULL,"BAR0226-019757","4","False",NULL,"QUAI-BHF",NULL,NULL,"4899TU217","139","done"
5036,NULL,15,"164",1804740,"60","164",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1244","SAL1804740","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015678","18","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
5037,NULL,15,"100",1804757,"60","100",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1548","SAL1804757","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015695","4","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
5038,NULL,15,"164",1804319,"60","164",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1174","SAL1804319","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015223","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
5039,NULL,15,"127",1804746,"60","127",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1362","SAL1804746","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015684","13","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
5040,NULL,15,"127",1804754,"60","127",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1494","SAL1804754","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015692","19","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
5041,NULL,15,"164",1804329,"60","164",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1244","SAL1804329","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015233","8","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
5090,NULL,15,"124",1804260,"60","124",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1171","SAL1804260","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015164","12","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
5105,NULL,15,"127",1804284,"60","127",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1494","SAL1804284","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015188","7","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
5106,NULL,15,"164",1804756,"60","164",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1529","SAL1804756","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015694","14","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
5110,NULL,15,"164",1804736,"60","164",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1174","SAL1804736","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015674","15","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
5141,NULL,15,"164",1804364,"60","164",NULL,"05:00:00","15:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1529","SAL1804364","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SF","SFAX","SAL","SAL","AZI",NULL,"8335034","SAL","SAL",NULL,"SAL0226-015268","5","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
5635,NULL,15,"17",1803753,"60","17",NULL,"11:00:00","13:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1179","SAL1803753","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8342595","SAL","SAL",NULL,"SAL0226-015073","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
6126,NULL,15,"17",1806265,"60","17",NULL,"11:00:00","13:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1179","SAL1806265","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8342595","SAL","SAL",NULL,"SAL0226-016385","2","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
6200,NULL,15,"9",1806705,"60","9",NULL,"07:00:00","10:00:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1470","SAL1806705","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8350406","SAL","SAL",NULL,"SAL0226-016850","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
6411,NULL,15,"17",1802705,"60","17",NULL,"10:30:00","13:30:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1376","SAL1802705","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8328969","SAL","SAL",NULL,"SAL0226-013981","4","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
6445,NULL,15,"17",1802789,"60","17",NULL,"10:30:00","13:30:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1376","SAL1802789","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8328969","SAL","SAL",NULL,"SAL0226-014065","1","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
6446,NULL,15,"17",1804342,"60","17",NULL,"10:30:00","13:30:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1376","SAL1804342","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8328969","SAL","SAL",NULL,"SAL0226-015246","5","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
6447,NULL,15,"16",1802776,"60","16",NULL,"10:30:00","13:30:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1160","SAL1802776","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8328969","SAL","SAL",NULL,"SAL0226-014052","2","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
6448,NULL,15,"16",1802919,"60","16",NULL,"10:30:00","13:30:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1160","SAL1802919","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8328969","SAL","SAL",NULL,"SAL0226-014197","3","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
6449,NULL,15,"17",1803056,"60","17",NULL,"10:30:00","13:30:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T004","1376","SAL1803056","E","0+0+0+0","TRP098","TRANSPORT AMBIANT","4899TU217","SS","SOUSSE","SAL","SAL","AZI",NULL,"8328969","SAL","SAL",NULL,"SAL0226-014334","6","False",NULL,"QUAI-SAH",NULL,NULL,"4899TU217","139","done"
6546,NULL,15,"118",2088202,"0","118",NULL,"07:00:00","10:00:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF81","T017","1470","BAR2088202","E","0+0+0+0","TRP098","TRANSPORT SPOT","4899TU217","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8350406","SAL","SAL",NULL,"BAR0226-018314","3","False",NULL,"QUAI-BHF",NULL,NULL,"4899TU217","139","done"
7194,NULL,10,"90",2086548,"60","90",NULL,"06:00:00","11:00:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1130","BAR2086548","I","0+0+0+0","13121","TRANSPORT SPOT","4597TU169","SS","SOUSSE","SAL","BAR","AZI",NULL,"8350137","SAL","SAL","Aziza","BAR0226-016502","2","False",NULL,"QUAI-BHF",NULL,NULL,"4597TU169","140","done"
7195,NULL,10,"90",2087904,"60","90",NULL,"06:00:00","11:00:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1130","BAR2087904","I","0+0+0+0","13121","TRANSPORT SPOT","4597TU169","SS","SOUSSE","SAL","BAR","AZI",NULL,"8350137","SAL","SAL","Aziza","BAR0226-018016","1","False",NULL,"QUAI-BHF",NULL,NULL,"4597TU169","140","done"
7196,NULL,10,"95",2088130,"60","95",NULL,"06:00:00","11:00:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1376","BAR2088130","I","0+0+0+0","13121","TRANSPORT SPOT","4597TU169","SS","SOUSSE","SAL","BAR","AZI",NULL,"8350137","SAL","SAL","Aziza","BAR0226-018242","8","False",NULL,"QUAI-BHF",NULL,NULL,"4597TU169","140","done"
